Test 1: Straight line with top speed followed by stop command (x, y recorded at 10.0 Hz)
[0.0, 0.0;
4.05187974333, 0.109655719941;
4.26033800404, 0.126910643735;
4.44478256336, 0.134129023;
4.67990187355, 0.143786537889;
4.91150885936, 0.153374624489;
5.09282453891, 0.160704943029;
5.3295278161, 0.169815615438;
5.48679023718, 0.168418929328;
5.72315507299, 0.17605969237;
5.93439640291, 0.192790887229;
6.14518761753, 0.210245414406;
6.38150359043, 0.219271920737;
6.58833075004, 0.218246234924;
6.79945173211, 0.217473889787;
6.95593841319, 0.216799632035;
7.18953871915, 0.225345965462;
7.39610585034, 0.241781505806;
7.60659008386, 0.258184341694;
7.84490734369, 0.265819190801;
8.05406705291, 0.263629465177;
8.26362198375, 0.261980830601;
8.44768539782, 0.26895543627;
8.63136330035, 0.275796728613;
8.86652341597, 0.284403565097;
9.10362204711, 0.29338790648;
9.31357002231, 0.292143916316;
9.47005289285, 0.290860480035;
9.70289460195, 0.298772579824;
9.91340014306, 0.31489966113;
10.0986655275, 0.321013694735;
10.335017491, 0.329042780402;
10.5705815556, 0.33727347055;
10.7816973694, 0.33560651293;
10.9646125793, 0.341938509635;
11.1475298239, 0.348211453246;
11.381130383, 0.356750862652;
11.6155053338, 0.365470007107;
11.8156977092, 0.364343907915;
11.9833458904, 0.35708561831;
12.1745646158, 0.356411414232;
12.3570500949, 0.370451289388;
12.5055957566, 0.376845975724;
12.6872939467, 0.384373248089;
12.8608016845, 0.391617484715;
13.0106529573, 0.392517135783;
13.1378102631, 0.396503598296;
13.2765065622, 0.404508697161;
13.4082233652, 0.411509436104;
13.5329383588, 0.417894024112;
13.6510239114, 0.424016235805;
13.7774156465, 0.427483707576;
13.8816109854, 0.427463256862;
13.969401304, 0.429072283292;
14.0513369157, 0.430680429651;
14.1481046283, 0.432265354247;
14.2276704679, 0.434914329305;
14.300214206, 0.43737675462;
14.3743444684, 0.438928284767;
14.4336606087, 0.439282480435;
14.4800942234, 0.439997651696;
14.5214556638, 0.440607804981;
14.5667207104, 0.441157801066;
14.5994953637, 0.441779890845;
14.62798145, 0.442098208074;
14.6467130453, 0.442173507554;
14.6568593388, 0.442210995163;
14.6658348555, 0.442255832795;
14.667005575, 0.442261681182;
14.6634934009, 0.442247562528;
14.6549080864, 0.442213050264;
14.638517855, 0.442173813896;
14.6092497771, 0.442046641801;
14.5831039539, 0.441873516778;
14.5378366861, 0.442191960349;
14.4933592293, 0.443155771864;
14.4430316994, 0.44434460236;
14.3833258752, 0.444784204906;
14.3384485306, 0.444516494113;
14.3044972405, 0.444523741783;
14.277180236, 0.444440746918;
14.2557171176, 0.444319704147;
14.2401075061, 0.444394109484;
14.2326931783, 0.444463206689;
14.2315224657, 0.444470309628;
14.2323029485, 0.44446709722;
14.2326931917, 0.444465998649;
14.2330834361, 0.444465534622;
14.2330834361, 0.444465534622;
14.2330834361, 0.444465534622;
14.2330834361, 0.444465534622;
14.2330834361, 0.444465534622;
14.2330834361, 0.444465534622;
14.2330834361, 0.444465534622;
14.2330834361, 0.444465534622;
14.2330834361, 0.44446553462]
