Test 1: (readings 1-90 are in a straight line)
[0.0291222557425, -0.240672275424, -0.0524687096477;
-0.00226007495075, -0.0120841963217, -0.0825724154711;
-0.0138305556029, -0.160218641162, -0.0727297663689;
0.326574623585, 0.156862407923, 0.00434816488996;
-0.299534261227, 0.124226801097, -0.0303495433182;
0.0576187819242, -0.0541534870863, 0.0183403529227;
0.0505367256701, -0.00365679361857, 0.00252194050699;
-0.324173390865, -0.13976611197, -0.0278412010521;
0.0778591185808, -0.119397521019, 0.0417280197144;
0.0346133038402, -0.0261781215668, -0.0163477640599;
-0.350530177355, -0.112149268389, -0.0396473482251;
0.0599633902311, -0.102467283607, -0.0414608046412;
0.147050574422, -0.0234407428652, -0.0754157230258;
0.102727741003, -0.0858108028769, 0.0254534445703;
0.222973540425, 0.128892213106, 0.0563019216061;
-0.114207625389, -0.0846530944109, -0.00941866450012;
0.0410179160535, -0.0663407146931, -0.185590535402;
0.213896945119, 0.254410654306, 0.0365351065993;
-0.624312877655, 0.0103043243289, -0.0806288942695;
-0.0673366338015, 0.11515789479, 0.0433048941195;
0.177247539163, 0.0919470861554, -0.0602063946426;
-0.119208730757, 0.0589314475656, -0.0257671047002;
0.353187382221, -0.165398076177, 0.000352757051587;
-0.0988529324532, -0.116036005318, 0.0287479888648;
-0.295716911554, -0.0999246239662, -0.0600401572883;
0.13397154212, -0.00685772765428, -0.088291965425;
-0.133958950639, -0.0748633369803, -0.0374641418457;
0.103297449648, 0.230945006013, 0.0409312061965;
0.625856816769, -0.423445791006, -0.0387917943299;
-0.326073914766, 0.0219199638814, 0.00172338308766;
-0.190976843238, -0.000120547483675, -0.069562330842;
-0.231831818819, 0.277844578028, -0.0202587619424;
-0.0262201093137, 0.313864082098, -0.0484600812197;
-0.265791028738, 0.218503877521, 0.216489002109;
0.398116409779, -0.504934132099, -0.134197935462;
-0.339391380548, 0.377705156803, -0.0569447875023;
-0.247161716223, -0.0773721933365, -0.000808714190498;
-0.0826387405396, 0.0654087737203, 0.0771088674664;
0.254932820797, 0.172074630857, -0.146822601557;
0.437678068876, 0.0834413841367, -0.0150921847671;
0.155615746975, -0.161641702056, -0.347160696983;
-0.247953906655, 0.116365298629, -0.15132522583;
0.209849059582, 0.0431664027274, 0.0440418459475;
-0.0783639922738, 0.0914005637169, -0.0169080756605;
0.631760239601, -0.203818574548, -0.0286973174661;
-0.150792062283, 0.00862404238433, -0.0125619899482;
0.0716373175383, -0.15353949368, 0.0593591704965;
0.0697007998824, -0.424634903669, 0.175208315253;
0.00395584246144, 0.239919498563, 0.323302596807;
0.410054385662, -0.251545131207, 0.302383840084;
0.600622534752, 0.0836934149265, 0.152949362993;
0.424568265676, -0.382106393576, 0.0432669892907;
-0.0677813068032, 0.0780101120472, 0.0908811837435;
-0.161760807037, 0.0324724689126, -0.0240736994892;
0.0856468603015, -0.0341299548745, -0.0221242140979;
0.058967474848, 0.0349032096565, -0.0345396772027;
-1.00381362438, 0.172683045268, -0.0444875918329;
-0.118508897722, -0.0868853107095, 0.00310447183438;
-0.0309670716524, 0.126246705651, 0.0303298141807;
0.309758901596, -0.0358815081418, 0.00080490950495;
-0.314750641584, 0.0440491326153, -0.0547065213323;
-0.597726225853, 0.238478824496, -0.0469270944595;
0.00960270501673, -0.0709498822689, 0.0173602551222;
0.127930179238, 0.113938264549, -0.0929135084152;
-0.257529377937, -0.127843290567, 0.0636203810573;
-0.247420445085, 0.186683416367, -0.0171207748353;
0.0636165291071, -0.487273156643, 0.0251389183104;
-0.510285437107, 0.31309518218, -0.0694775059819;
0.0948660969734, -0.0617586001754, 0.0468885302544;
-0.138472512364, 0.115347236395, -0.0958714336157;
-0.0566389039159, 0.188308104873, 0.0511335842311;
0.12403576076, -0.0819895118475, 0.0245737582445;
0.107882298529, 0.158517405391, -0.0883387252688;
0.457782298326, -0.521168768406, -0.00485151540488;
0.0379331484437, 0.110775955021, -0.0165548566729;
-0.116348706186, 0.0297759845853, 0.0834753736854;
-0.208986312151, 0.101662933826, -0.0297710690647;
0.336153626442, 0.0772066786885, -0.0707593485713;
-0.108950056136, 0.0572636574507, -0.0214036833495;
-0.424953937531, -0.131679967046, 0.0409712344408;
0.0800410434604, -0.178347691894, -0.0604251287878;
-0.17816247046, 0.366481512785, 0.0724393799901;
0.34662720561, -0.00161494256463, -0.0597069077194;
0.233631804585, 0.2863714993, -0.0420197620988;
-0.555961608887, -0.135859191418, -0.0199427027255;
-0.234827026725, 0.250424563885, -0.046332474798;
0.16758184135, -0.343410849571, 0.0324733741581;
-0.354949861765, -0.10550198704, -0.0252397991717;
-0.177906364202, 0.112260587513, 0.0297587011009;
-0.12461347878, 0.246639505029, -0.110825426877;
-0.0796978324652, 0.0900291576982, 0.146317124367;
-0.0806542262435, -0.200273215771, -0.05323414132;
-0.104416877031, 0.50200599432, 0.0349425673485;
0.00772012677044, -0.183725073934, -0.0102853309363;
-0.359358817339, 0.340130805969, -0.100069575012;
0.290631592274, -0.130103513598, -0.00663383863866;
0.12575660646, 0.0645109564066, 0.0942591950297;
0.0088821593672, 0.0395327135921, 0.0632880926132;
-0.509354412556, -0.177936002612, 0.0469256564975;
0.557771027088, -0.0345779135823, 0.57435297966;
0.0198301225901, 0.0770427510142, 0.906503856182;
-0.0279544517398, 0.120988972485, 1.03618574142;
0.224246874452, 0.150300949812, 0.788593411446;
-0.0201422013342, -0.251069784164, 0.445860147476;
-0.104617208242, 0.0589352995157, 0.018868515268]
